system_id,municipality,party,initials,first_name,last_name,gender,role
245085028604,Cuijk,Liberaal LVC,P.A.H.,Patrick,Ermers,male,
976451822566,Cuijk,Liberaal LVC,G.W.M.,Truus,Gerrits-Blom,female,
101559052623,Cuijk,Liberaal LVC,M.A.M.,Marcel,Koot,male,
48153517742,Cuijk,Liberaal LVC,H.,Herma,van Benthum,female,
596084118345,Cuijk,Liberaal LVC,W.P.,Willem,van Heeswijk,male,
436356653574,Cuijk,Liberaal LVC,M.J.,Mieke,van Maanen-Peters,female,
619098845538,Cuijk,Liberaal LVC,A.F.M.M.,Albrecht,Brands,male,
1097984721280,Cuijk,Liberaal LVC,R.H.H.M.,Renate,Verheijen-Gijsbers,female,
854966342654,Cuijk,Liberaal LVC,M.J.,Moses,Dsane,male,
626129744694,Cuijk,Liberaal LVC,J.B.M.,Hans,van Gemert,male,
426755911357,Cuijk,Liberaal LVC,G.M.C.,Gert-Jan,Kuppeveld,male,
1015270151041,Cuijk,Liberaal LVC,G.M.I.,Gerrit-Jan,van Hinthum,male,
500947200836,Cuijk,Liberaal LVC,J.P.L.,Angelique,Derks-Jans,female,
649987555480,Cuijk,Liberaal LVC,J.A.M.,Jac,Nabuurs,male,
485707799821,Cuijk,Liberaal LVC,W.P.H.W.,Wilfred,Pas,male,
296202990469,Cuijk,Liberaal LVC,D.R.,Darryl,O'Niel,male,
579826746882,Cuijk,Liberaal LVC,D.,DaniÃ«l,van Dijk,male,
350743304703,Cuijk,Liberaal LVC,G.P.A.M.,Gérard,Heijsterman,male,
345246793503,Cuijk,Liberaal LVC,K.J.A.A.,Kalian,van Bergen,male,
348411855622,Cuijk,Liberaal LVC,D.A.,Don,Arts,male,
790138936538,Cuijk,Liberaal LVC,J.H.M.,Ans,Derks-van Avezaath,female,
192857986082,Cuijk,Liberaal LVC,W.T.M.,Wilma,Jilisen-Lemmens,female,
132171771066,Cuijk,Liberaal LVC,C.J.M.,Cor,Peters Rit,male,
110459207689,Cuijk,Liberaal LVC,P.J.,Piet,van Ophuizen,male,
416095139130,Cuijk,Liberaal LVC,W.E.J.,Mien,Jilisen-van Gaal,female,
268656590511,Cuijk,Liberaal LVC,G.J.,Gerrit-Jan,Looman,male,
895896965149,Cuijk,Liberaal LVC,J.F.M.,Hans,Sterken,male,
340617330836,Cuijk,Liberaal LVC,J.G.M.,Jan,van den Berg,male,
742006304215,Cuijk,Liberaal LVC,C.C.H.,Claudia,Toebes,female,
248856468213,Cuijk,Liberaal LVC,R.,Richard,Verbeek,male,
603041244937,Cuijk,Liberaal LVC,A.W.M.,Agnes,Wyntjes-Lemmens,female,
204892108379,Cuijk,Liberaal LVC,K.T.M.A.,Kristian,van Bergen,male,
1057041710896,Cuijk,Liberaal LVC,S.H.G.,Bas,de Leeuw,male,
1038034538622,Cuijk,Liberaal LVC,A.H.P.M.,Noud,Jans,male,
430232287793,Cuijk,Liberaal LVC,J.C.,Jan,Poker,male,
683959469951,Cuijk,Liberaal LVC,M.E.J.,Monique,Verploegen,female,
821202091159,Cuijk,Liberaal LVC,C.G.C.,Christine,Arts-Houben,female,
794736493562,Cuijk,Liberaal LVC,N.,Netty,Ruijgh-Hoogeveen,female,
307306755172,Cuijk,Liberaal LVC,J.W.J.,Jan,Robben,male,
822359611479,Cuijk,Liberaal LVC,W.,Wouter,van den Besselaar,male,
511858296004,Cranendonck,Cranendonck Actief!,K.J.P.A.,Karei,Boenen,male,
349032830017,Cranendonck,Cranendonck Actief!,D.,David,Morgan,male,
7265363426,Cranendonck,Cranendonck Actief!,RJ.,Jan,van Tuiden,male,
603160048267,Cranendonck,Cranendonck Actief!,K.B.E.,Koen,van Laarhoven,male,
897689390808,Cranendonck,Cranendonck Actief!,E.M.L.,Erica,de Graaf-van Alphen,female,
431874032155,Cranendonck,Cranendonck Actief!,R.C.W.,Roberta,Lemmers,female,
762864311831,Cranendonck,Cranendonck Actief!,J.B.C.,José,Corporaal-Jonker,female,
1063887536865,Cranendonck,Cranendonck Actief!,J.J.J.,Jos,van Velthoven,male,
490749120522,Cranendonck,Cranendonck Actief!,H..,Brenda,eusen-den Ouden,female,
41256338741,Cranendonck,Cranendonck Actief!,A.A.H.,André,Oud,male,
47224546681,Cranendonck,Cranendonck Actief!,A..,Anne-Mieke,de Sterke-Zevenhek,female,
982094602100,Cranendonck,Cranendonck Actief!,LL,Leon,van de Burgt,male,
1071884965621,Cranendonck,Cranendonck Actief!,C.L.M.,Cindy,Stienen,female,
1004126781852,Cranendonck,Cranendonck Actief!,W.J.T.E.,Wim,Cremers,male,
574157784220,Cranendonck,Cranendonck Actief!,E.M.F.,EtiÃ¨nne,Corporaal,male,
568239355017,Cranendonck,Cranendonck Actief!,C..M.P.,Kittie,Raats-Verhoeven,female,
763422048991,Cranendonck,Cranendonck Actief!,Y.E.P.,Yvonne,van Tuiden,female,
492547328805,Cranendonck,Cranendonck Actief!,P.G..,Paul,Horst,male,
712888716358,Cranendonck,Cranendonck Actief!,W.,Willem,Schreuders,male,
656337266868,Cranendonck,Cranendonck Actief!,M.E.,Markus,Zappe,male,
624338672047,Cranendonck,Cranendonck Actief!,J.M.J.E.,Anja,Holla,female,
1003973078891,Cranendonck,Cranendonck Actief!,W.H.M.M.,Wim,Smit,male,
687226854162,Cranendonck,Echte Lokale Aandacht Nu (ELAN),J.,Patrick,Beerten,unknown,
4994331314,Cranendonck,Echte Lokale Aandacht Nu (ELAN),C.M.P.M.,Carry,van Rooij,unknown,
949629425162,Cranendonck,Echte Lokale Aandacht Nu (ELAN),J.P.,Jos,Derks,unknown,
540413083628,Cranendonck,Echte Lokale Aandacht Nu (ELAN),L.,Leonie,Bruggink-van der Steen,unknown,
16668027145,Cranendonck,Echte Lokale Aandacht Nu (ELAN),M.F.,Martien,BeliÃ«n,unknown,
1035499884904,Cranendonck,Echte Lokale Aandacht Nu (ELAN),J.M.G.,Jolande,Michiels,unknown,
208142985485,Cranendonck,Echte Lokale Aandacht Nu (ELAN),G.F.,Geert,Rijkers,unknown,
1054271327595,Cranendonck,Echte Lokale Aandacht Nu (ELAN),V.J.,Vincent,Kees,unknown,
612398230427,Cranendonck,Echte Lokale Aandacht Nu (ELAN),G.A.J.,Gerard,Kissen,unknown,
302382642516,Cranendonck,Echte Lokale Aandacht Nu (ELAN),M.M.,Margriet,Daems,unknown,
971527840207,Cranendonck,Echte Lokale Aandacht Nu (ELAN),J.L.R..,Jos,Saanen,unknown,
1069665025375,Cranendonck,Echte Lokale Aandacht Nu (ELAN),J.M.L.,Tinus,Verbakel,unknown,
751039918531,Cranendonck,Echte Lokale Aandacht Nu (ELAN),J.H.M.,Jack,van Tongerloo,unknown,
634228377288,Cranendonck,Echte Lokale Aandacht Nu (ELAN),C.J.,Christ,Dirks,unknown,
932097739577,Cranendonck,Echte Lokale Aandacht Nu (ELAN),J.M.J.,José,Langers-Clement,unknown,
329779486863,Cranendonck,Echte Lokale Aandacht Nu (ELAN),A.H.M.M.,Toon,Koppens,unknown,
169836034675,Cranendonck,Echte Lokale Aandacht Nu (ELAN),C.J.J..,Cor,van der Kampen,unknown,
139066363658,Cranendonck,Echte Lokale Aandacht Nu (ELAN),A.H.M.,Antoinette,Jaspers-Lammers,unknown,
875064520562,Cranendonck,Echte Lokale Aandacht Nu (ELAN),J.S.,Jos,Rademaekers,unknown,
82125971150,Cranendonck,Echte Lokale Aandacht Nu (ELAN),B.E.FP.,Boy,Jansen,unknown,
95405606635,Cranendonck,Echte Lokale Aandacht Nu (ELAN),P.C.A.M.,Peter,van Breugel,unknown,
353062306093,Cranendonck,Echte Lokale Aandacht Nu (ELAN),P.A.M.,Piet,Ras,unknown,
204397715809,Cranendonck,Echte Lokale Aandacht Nu (ELAN),L.A.H..,Louis,Slangen,unknown,
33942869205,Cranendonck,Echte Lokale Aandacht Nu (ELAN),A.A.W.,Jeanne,Huijers,unknown,
662260594066,Cranendonck,Echte Lokale Aandacht Nu (ELAN),G.P.,Gerrit,van Hees,unknown,
60801160852,Cranendonck,Echte Lokale Aandacht Nu (ELAN),FJ.,Frans,Claes,unknown,
819462150865,Cranendonck,CDA,F.M.,Frans,Kuppens,male,
219988446175,Cranendonck,CDA,J.E.,Janneke,van Happen,female,
861137069427,Cranendonck,CDA,F.F.J.H.,Frank,van Leeuwen,male,
58769535985,Cranendonck,CDA,J.C.F.,Carina,van Weert,female,
591824491010,Cranendonck,CDA,J.J.M.,Hans,Teklenburg,male,
140911986712,Cranendonck,CDA,M.J.W.,Eric,Peeters,male,
468051698000,Cranendonck,CDA,P.M.E,PiÃ«rre,van Cranenbroek,male,
246853295722,Cranendonck,CDA,A.J.J.,André,Heesterbeek,male,
473814916253,Cranendonck,CDA,A.P.,Barry,Eenders,male,
91538173193,Cranendonck,CDA,A.C.J.O.,Noud,van Leeuwen,male,
399896565031,Cranendonck,CDA,P.E.H.J.,Paul,Coenegracht,male,
668322445947,Cranendonck,CDA,J.M.,Jac,de Werdt,male,
447450073047,Cranendonck,CDA,H.P,Harrie,Gerlings,male,
691717941956,Cranendonck,CDA,R.H.E.,Robbert,Steijvers,male,
485131585669,Cranendonck,CDA,P.K.,Peggy,Arts,female,
502342953454,Cranendonck,CDA,A.J.,Bram,Quist,male,
899161741809,Cranendonck,CDA,J.D.A.,Sjef,van Deurzen,male,
920496316720,Cranendonck,CDA,A.G.W.M.,Toon,van der Heijden,male,
68229411956,Cranendonck,CDA,B.J.M.,Bart,Retera,male,
23111454346,Cranendonck,CDA,A.H.E.,Anita,Vlassak,female,
1040497024732,Cranendonck,CDA,A.P.M.,Alexander,Truijen,male,
418995314981,Cranendonck,CDA,F.G.M.,Franca,van Hoof,female,
409220030944,Cranendonck,CDA,J.A.T.,Jan,Verhoeven,male,
877817748137,Cranendonck,CDA,A.A.H.M.,Anton,van Meijl,male,
467174240863,Cranendonck,CDA,J.A.T.H.M.,Jan,Migchels,male,
118038902648,Cranendonck,CDA,J.H.,Jac,Duis,male,
874985609085,Cranendonck,CDA,J.G.H.,Jos,Canjels,male,
400213904758,Cranendonck,CDA,H.H.M.,Harry,Vorst,male,
474639469836,Cranendonck,CDA,J.H.G.,Jac,Vreijsen,male,
386373462830,Cranendonck,CDA,A.,Ad,van der Weiden,male,
674581786841,Cranendonck,VVD,J.J.M.,Jordy,Drieman,male,
277288249106,Cranendonck,VVD,M.,Marcel,Lemmen,male,
689146881003,Cranendonck,VVD,TM.,Tjarve,Jochems,female,
489296127899,Cranendonck,VVD,W.A.J.,Willem,Swinkels,male,
210802460335,Cranendonck,VVD,I.T.,Sjaak,den Breejen,male,
520458170870,Cranendonck,VVD,C.C.R..,Carola,Meuwissen,female,
1017868328605,Cranendonck,VVD,F.,Frans,Keizer,male,
130731176461,Cranendonck,VVD,T.J.,Theo,Bouwmans,male,
124694407961,Cranendonck,VVD,M.C.Fi.W.,Marina,Liebregts,female,
618100120134,Cranendonck,VVD,FI.M.T.,Flendrik,van den Boogaard,male,
946138656214,Cranendonck,VVD,H.J.G.M.,Harrie,Floeben,male,
873065015071,Cranendonck,VVD,L.W.J.,Bert,Manders,male,
150422398132,Cranendonck,VVD,F.J.P.,Frank,Walkate,male,
227788413839,Cranendonck,Pro6,W.P.M.,Wim,Aarts,male,
136767974696,Cranendonck,Pro6,M.C.G.,Marie,Beenackers-van Poppel,female,
626459690894,Cranendonck,Pro6,A.M.W.,Anja,van de Burgt-Briels,female,
372592069279,Cranendonck,Pro6,K.J.W.,Kenneth,Kuppens,male,
171402571509,Cranendonck,Pro6,F.F.M.,Frits,van der Wiel,male,
48621269926,Cranendonck,Pro6,M.W.J.,Plennie,BeliÃ«n,male,
1074132695276,Cranendonck,Pro6,S.,Sjef,van de Burgt,male,
637479739937,Cranendonck,Pro6,B.H.P.,Bart,Kraaijvanger,male,
4451380300,Cranendonck,Pro6,C.,Connij,Bogers-Werkhoven,female,
968693580480,Cranendonck,Pro6,H.J.M.L,Plar,Fleuberger,male,
276669704155,Cranendonck,Pro6,B.J.M.,Erna,van Kollenburg,female,
609701493063,Cranendonck,Pro6,J.M.M.,Jacomien,Janssen-Peeters,female,
549513625275,Cranendonck,Pro6,H.G.M.,Henk,van Lint,male,
420242342687,Cranendonck,Pro6,B.,Bram,van Velzen,female,
889066751244,Cranendonck,Pro6,W.H.,Wimke,Houthuijzen-de Boone,female,
17508039087,Cranendonck,Pro6,G.J.P.,Sam,Sanders,male,
880935559771,Cranendonck,Pro6,P.F.W.,Peter,Bracke,male,
364037135901,Cranendonck,Pro6,J.,Jan,van der Meulen,male,
1072677503597,Cranendonck,Pro6,W.,Willem,van Gijzel,male,
836609956658,Cranendonck,Pro6,J.A.,Jules,Durand,male,
149080710253,Cranendonck,Pro6,M.H.R.,Miranda,Vossen-Kursten,female,
937608363210,Cranendonck,Pro6,M.T.P.,Peter,Peters,male,
903193354727,Cranendonck,Pro6,A.H.M.,Andre,Kraaijvanger,male,
94267660705,Cranendonck,Pro6,R.,Rudy,Snel,male,
138302818886,Cranendonck,Pro6,A.G.,Ton,Rijnbeek,male,
375958925282,Cranendonck,Pro6,A.S.,Tonnie,van de Burgt,female,
85822272328,Cranendonck,Pro6,A.E.T.,Ton,Kuiper,male,
273083807502,Breda,VVD,,Thierry,Aartsen A.A.,male,
212292804408,Breda,VVD,,Boaz,Adank B.E.A.,male,
265395108071,Breda,VVD,,Eddie,Förster E.,male,
686707506493,Breda,VVD,,Manon,Stevens M.P.,female,
305226597157,Breda,VVD,,Sven,Planken S.E.,male,
970097873970,Breda,VVD,,Daan,Quaars D.J.,male,
1023922440119,Breda,VVD,,Daan,de Neef D.,male,
416734227048,Breda,VVD,,Raymond,Kouwenberg R.J.,male,
533120385473,Breda,VVD,,Carla,Kranenborg-van Eerd C.E.A.H.,female,
802737761598,Breda,VVD,,Rick,Zagers R.J.C.,male,
855384487071,Breda,VVD,,August,Veenenbos G.A.,male,
517304029005,Breda,VVD,,Kees,Braspenning C.M.,male,
75592396387,Breda,VVD,,Marieke,Peereboom-Hoeben M.R.,female,
428611250865,Breda,VVD,,Arnoud,van Vliet A.A.,male,
347762600154,Breda,VVD,,Ton,Overeem A.,male,
255218809280,Breda,VVD,,John,Michielsen J.C.,male,
78750294297,Breda,VVD,,Quinten,Bertens Q.Y.M.,male,
725957376990,Breda,VVD,,Nell,Tromp N.C.,female,
824902514657,Breda,VVD,,Conny,van der Horst C.E.M.A.,female,
999355855021,Breda,VVD,,Peter,Brouwers P.A.A.,male,
598602991964,Breda,VVD,,Wim,Kwakkenbos W.A.J.,male,
1034911816817,Breda,VVD,,Marijke,Tsoutsanis-van der Koogh M.E.,female,
1056435984533,Breda,VVD,,Raymond,Kubben R.M.H.,male,
484581835726,Breda,VVD,,Wil,Rosmalen W.C.J.,male,
96603004500,Breda,VVD,,Pieter,Schouten P.,male,
889495442846,Breda,VVD,,Marjam,van Aartsen-van Etten M.A.J.G.,female,
632573777437,Breda,VVD,,Rob,Noorland R.H.,male,
349402687703,Breda,VVD,,Marco,Diks M.S.,male,
887392829101,Breda,VVD,,Peter,Werther P.J.M.,male,
248510609915,Breda,VVD,,Gerrit,Borgers D.W.G.,male,
86029931458,Breda,VVD,,Daniella,Jansen H.A.M.,female,
404812125958,Breda,VVD,,Harry,Kanters H.B.M.,male,
537417214166,Breda,VVD,,Ben,van Oosterbosch B.,male,
586558967855,Breda,VVD,,Natasja,Grosfeld A.J.,female,
139186285442,Breda,VVD,,Martijn,Meeuwissen M.P.G.M.,male,
471385749830,Breda,VVD,,Riccardo,Gunst R.,male,
619423085285,Breda,VVD,,Ruben,Schneider R.,male,
522520707737,Breda,VVD,,Jochem,Nuij J.G.,male,
404080616210,Breda,VVD,,Thijs,van Leengoed M.A.H.,male,
440260554574,Breda,VVD,,Martijn,Hendriks M.W.J.C.,male,
530702592932,Breda,VVD,,Malu,Vermeer M.,female,
540483936750,Breda,VVD,,Cees,Meeuwis C.L.M.,male,
672763743311,Breda,VVD,,Dick,Dees D.J.D.,male,
851379804593,Breda,VVD,,Alfred,Arbouw A.L.E.,male,
187278441354,Breda,VVD,,Klaas,Dijkhoff K.H.D.M,male,
376269350473,Breda,D66,,Tim,van het Hof T.,male,
432416479000,Breda,D66,,Maddy,van Hemel M.C.,female,
393580724408,Breda,D66,,Faissal,Boulakjar F.,male,
386648598379,Breda,D66,,Paul,de Beer P.J.L.M.,male,
758149628716,Breda,D66,,Joyce,de Goede J.,female,
709878234748,Breda,D66,,Marianne,de Bie M.A.E.,female,
428678599635,Breda,D66,,Patrick,Smans P.C.J.M.B.,male,
570988791518,Breda,D66,,Joek,van Pul J.C.,male,
493671685452,Breda,D66,,Rob,van den Bosch R.E.I.,male,
135395116778,Breda,D66,,Jan-Jaap,Jansen J.,male,
820467997784,Breda,D66,,Frank,Toeset F.,male,
963082855569,Breda,D66,,Bart,Lauwen B.A.J.C.M.,male,
1098190612035,Breda,D66,,Wouter,Quirijnen W.P.A.,male,
606570631389,Breda,D66,,Mieke,Nuijen A.M.,female,
826613495614,Breda,D66,,Dirk,Renckens T.J.A.,male,
768387617267,Breda,D66,,Ton,de Brouwer A.T.F.,male,
141524337268,Breda,D66,,Marjolein,Schooleman M.A.,female,
372060044955,Breda,D66,,Bart,Nieuwdorp B.,male,
353807262559,Breda,D66,,Sophie,de Boeij S.,female,
1009834675999,Breda,D66,,Cas,van Son C.J.,male,
964476344635,Breda,D66,,Daan,Joore D.J.M.,male,
381257192950,Breda,D66,,Tim,Dingemans T.J.,male,
11796238836,Breda,D66,,Freek,Haverman F.,male,
354131558370,Breda,D66,,Niels,van de Ven N.,male,
625120323657,Breda,D66,,Abel,Nijdam A.M.,male,
412919329973,Breda,D66,,Eric,de Bruijn E.,male,
175856226265,Breda,D66,,Ron,van Loon R.W.J.,male,
357821608824,Breda,D66,,John,Beckers J.W.C.,male,
573557726357,Breda,D66,,Menno,de Lange M.J.,male,
96522765099,Breda,D66,,Philip,Bos P.L.A.L.,male,
867878323358,Breda,D66,,Marc,Veldkamp M.L.T.G.,male,
809654226658,Breda,D66,,Jac,Kriens J.D.S.,male,
940608080559,Breda,D66,,Joost,Hermus J.C.H.J.,male,
1005105461211,Breda,D66,,Jeroen,Koopman J.,male,
324242107076,Breda,D66,,Frank,Nouws F.C.C.M.,male,
965964599827,Breda,D66,,Cor,Berkhout C.J.G.,male,
563207906978,Breda,D66,,Cock,Jansen C.F.,male,
699789125250,Breda,D66,,Willem-Jan,Goossen W.J.,male,
859067783294,Breda,D66,,Linda,Verhagen L.,female,
654388911188,Breda,D66,,Piet,Stoof P.M.,male,
1050068212303,Breda,D66,,Paul,Lemmens P.A.J.A.,male,
171787330607,Breda,D66,,Bob,van der Hulst R.M.,male,
531375991945,Breda,D66,,Peter,van Driel P.,male,
362893494772,Breda,D66,,André,Snellen A.H.J.,male,
864924558945,Breda,D66,,Hans,van Mensvoort J.T.M.,male,
455553203311,Breda,D66,,Willem,Krzeszewski W.M.K.,male,
354628125626,Breda,D66,,Mariëlle,Overboom M.E.,female,
797908117711,Breda,D66,,Saskia,Boelema S.M.,female,
373953144875,Breda,D66,,Reginald,Kluijtmans R.J.F.M.,male,
1076188413419,Breda,SP,,Bas,Maes S.A.A.,male,
234189299178,Breda,SP,,Patrick,van Lunteren P.J.,male,
753025537662,Breda,SP,,Dirk,Uijl D.A.H.M.,male,
678176707553,Breda,SP,,Boi Boi,Huong B.B.,female,
517181099737,Breda,SP,,Michel,Verschuren M.M.R.F.,male,
900788531917,Breda,SP,,Inge,Verdaasdonk I.,female,
463604790014,Breda,SP,,Maurice,Spapens M.,male,
479089269606,Breda,SP,,Pierre,van Leent P.,male,
139238140741,Breda,SP,,Adi,Vranac A.,male,
42672160780,Breda,SP,,Heleen,van der Most C.H.,female,
234624995078,Breda,SP,,Rachied,Benabbou R.,male,
1017706125759,Breda,SP,,Frans,Maas F.L.,male,
837358828160,Breda,SP,,Koos,Gouka J.H.,male,
714066860219,Breda,SP,,René,Spiegels R.H.W.T.M.,male,
216808602513,Breda,SP,,Oscar,van Raak O.E.A.,male,
12995521763,Breda,SP,,Merian,Marijnissen-Couweleers M.J.C.,female,
1010094158259,Breda,SP,,Joep,van Meel J.,male,
174288035544,Breda,SP,,Jelger,Elzinga J.J.M.,male,
997936775661,Breda,SP,,Pieter,Teurlings W.G.C.,male,
969734967175,Breda,SP,,Hans,Creemers H.,male,
516719835084,Breda,SP,,Jenny,de Haan-Fens J.H.,female,
740973232004,Breda,SP,,Jan,Janssen J.C.M.,male,
810742745416,Breda,SP,,Cocky,Nuijten-Nuijten C.A.J.,female,
786905704869,Breda,SP,,Theo,de Haan T.J.,male,
624018311412,Breda,SP,,Johan,Kwisthout J.H.P.,male,
834070053348,Breda,SP,,Peter,Nuijten P.B.A.,male,
367674996973,Breda,SP,,Maartje,Verheijen M.,female,
205130576868,Breda,SP,,Peter,Ligtvoet J.G.,male,
97522537912,Breda,SP,,Paul,Marijnissen P.P.A.,male,
11800021495,Breda,SP,,Frank,Vergroesen F.A.M.,male,
14289178740,Breda,SP,,Mario,Bierbooms A.P.H.M.,male,
308932537546,Breda,SP,,Tamara,Verheijen T.,female,
882206194394,Breda,SP,,Leon,Bijlsma L.C.,male,
631540919490,Breda,SP,,Wilbert,Veraart W.A.,male,
417760393754,Breda,SP,,Véronique,Miegielsen V.P.A.,female,
517142596559,Breda,SP,,Dick,Meeusen H.P.M.,male,
577077787036,Breda,SP,,Wout,van Meel W.A.,male,
813932494866,Breda,SP,,Ine,de Munk W.F.,female,
501862950530,Breda,SP,,Lieske,Verhoeven E.J.L.,female,
481504117235,Breda,SP,,Els,van der Vaart P.F.M.,female,
472968733173,Breda,SP,,Evelien,Maes-Willaert E.R.L.,female,
391951914986,Breda,SP,,Susanne,Mepschen S.,female,
672699715317,Breda,SP,,Peter,Schouten P.C.,male,
305984133914,Breda,SP,,Michiel,van Nispen M.,male,
516270164847,Breda,CDA,,Bob,Bergkamp B.,male,
136139544311,Breda,CDA,,Christina,de Moor C.I.H.M.,female,
413342008887,Breda,CDA,,Jeroen,Bruijns J.J.H.,male,
222247151063,Breda,CDA,,Marc,van Oosterbosch C.J.M.,male,
651626356589,Breda,CDA,,Gwendolyn,Boom D.G.,female,
928615663937,Breda,CDA,,Caspar,Rutten C.A.I.J.,male,
343999958191,Breda,CDA,,Christel,Bongartz C.G.P.M.,female,
272746878240,Breda,CDA,,Huib,Jansen H.F.C.M.,male,
1078222680079,Breda,CDA,,Costa,Blommers C.P.M.,male,
957976917496,Breda,CDA,,Yvonne,Brabander Y.J.,female,
159999994847,Breda,CDA,,Henk,de Wert H.P.J.M.,male,
501757028685,Breda,CDA,,Theo,Kloet T.P.M.,male,
1008745278456,Breda,CDA,,Hanna,Grosfeld H.M.,female,
514602730155,Breda,CDA,,Karlijn,van den Berg C.E.,female,
393361739957,Breda,CDA,,Joeri,Boeren J.H.F.,male,
248755231743,Breda,CDA,,Nicolien,Badura N.M.,female,
222458248960,Breda,CDA,,Arjan,Koreman A.J.M.,male,
650647300869,Breda,CDA,,Jeroen,Fioole J.A.,male,
469038944301,Breda,CDA,,Halbe,Osinga H.,male,
263208603922,Breda,CDA,,Jan,van Gunsteren J.L.A.,male,
541143779309,Breda,CDA,,Joost,Verboven J.H.,male,
73965303379,Breda,CDA,,Wendy,Duyvestijn-van Endschot G.M.A.,female,
576168966182,Breda,CDA,,Daniël,Visscher D.,male,
759790702744,Breda,CDA,,Stephan,van der Veeken S.V.S.,male,
853951641704,Breda,CDA,,Antoon,van den Eijnden A.J.J.,male,
226981270647,Breda,CDA,,John,van Engelen J.A.L.,male,
329917918822,Breda,CDA,,Thijs,de Jong M.G.M.,male,
130919684779,Breda,CDA,,Cees,Dubbelman C.O.W.,male,
682633200260,Breda,CDA,,Mario,van Mierlo W.M.J.M.,male,
682840956056,Breda,CDA,,Ton,Oomen-Lamers A.J.H.W.,female,
801678405255,Breda,CDA,,Joost,Melis A.J.J.W.,male,
621112620655,Breda,CDA,,Marianne,Machielsen-Karmelk M.G.,female,
21361550066,Breda,CDA,,John,Heller J.H.H.,male,
712163444086,Breda,CDA,,Jan,Schipper J.W.,male,
869046585562,Breda,CDA,,Linda,van Beek L.A.M.C.,female,
921515729656,Breda,CDA,,Gerard,Koot G.F.,male,
881367455609,Breda,CDA,,Anke,Dielissen J.H.C.,female,
55397962419,Breda,CDA,,Wim,van Fessem W.M.M.,male,
348427498184,Breda,CDA,,Remco,Beekers R.A.,male,
124917845063,Breda,CDA,,Peer,Swinkels P.J.M.,male,
666537286053,Breda,PvdA,,Miriam,Haagh-Reijne M.,female,
447727430721,Breda,PvdA,,Arjen,van Drunen A.M.A.,male,
952310404544,Breda,PvdA,,Rob,Sips R.A.,male,
263202078827,Breda,PvdA,,Inès,den Ouden I.,female,
245858269284,Breda,PvdA,,Erwin,Hoek E.,male,
350106685071,Breda,PvdA,,Suzan,Cornelissen S.,female,
268811656572,Breda,PvdA,,Younes,Nahnahi Y.,male,
657475907286,Breda,PvdA,,Leila,do Rosário Costa L.,female,
687187889106,Breda,PvdA,,Joris,Hoogbergen J.T.H.,male,
572999379953,Breda,PvdA,,Gijs,Rooijakkers G.A.,male,
922848325253,Breda,PvdA,,Han,Nieberg H.J.,male,
329889830068,Breda,PvdA,,Theo,Maas T.G.,male,
1094215286361,Breda,PvdA,,Stef,van de Weerd S.,male,
656633484122,Breda,PvdA,,Frans,Szablewski F.H.W.,male,
217749269239,Breda,PvdA,,Katrina,Bull K.E.M.,female,
534248116352,Breda,PvdA,,Şengezen,Erarslan Ş.,male,
743238448299,Breda,PvdA,,Anneke,Welschen- van Alphen A.A.M.A.,female,
637690597664,Breda,PvdA,,Henk,Haarhuis H.J.M.,male,
687484857603,Breda,PvdA,,Ruth,Giebels R.A.C.,female,
56178578280,Breda,PvdA,,Johan,van Knijff J.,male,
806050486157,Breda,PvdA,,Carien,van Weezel C.C.M.,female,
461732490666,Breda,PvdA,,Arend,Hardorff A.,male,
941320166964,Breda,PvdA,,Anja,Wassing A.J.M.,female,
904715198108,Breda,PvdA,,Sanne,Bijlsma S.,female,
580151118806,Breda,PvdA,,Henk,van der Velde H.,male,
1022881257913,Breda,PvdA,,Thijs,Torreman T.,male,
788836866062,Breda,PvdA,,Petra,Koenders P.T.C.,female,
1088000971332,Breda,PvdA,,Henk,Leenders H.J.M.,male,
1068112753970,Breda,PvdA,,Attje,Kuiken A.H.,female,
926222356617,Breda,PvdA,,Peter,van der Velden P.A.C.M.,male,
185109399312,Breda,GroenLinks,,Peter,Bakker P.,male,
537371624402,Breda,GroenLinks,,Marike,de Nobel M.,female,
865842143069,Breda,GroenLinks,,Hilrieke,Nauta H.M.,female,
296519446369,Breda,GroenLinks,,Lisa,Maas L.,female,
84949840599,Breda,GroenLinks,,Thom,Dijkstra T.S.,male,
406739988977,Breda,GroenLinks,,Monica,Teklenburg M.L.M.E.,female,
484304730883,Breda,GroenLinks,,Itaï,van de Wal I.A.,male,
377574047579,Breda,GroenLinks,,Yolanda,Verhoeven J.M.,female,
712860341062,Breda,GroenLinks,,Omar,Dweik O.,male,
671101852045,Breda,GroenLinks,,Wieke,Bonthuis W.,female,
941789658293,Breda,GroenLinks,,Marcel,Rensen M.G.,male,
120649863140,Breda,GroenLinks,,Hans,de Haan J.A.M.,male,
358051150432,Breda,GroenLinks,,Kathinka,Minzinga Zijlstra K.,female,
211430406322,Breda,GroenLinks,,Piet,Brosens P.P.M.,male,
230785315510,Breda,GroenLinks,,Lucy,Prins-Mulder L.,female,
46798210275,Breda,GroenLinks,,Christ,Crul C.J.,male,
836149378571,Breda,GroenLinks,,Bets,Schaerlaeckens E.,female,
732385802428,Breda,GroenLinks,,Ad,Mensen A.C.W.M.,male,
